0.385204599079774	0.183010867887305	0.545165886209485	0.598325935515227	-1
0.065588174516126	0.515544411013238	0.64515003622213	0.390085093718049	-1
0.554554297812874	0.111030050379441	0.217263649932459	0.703675876129161	-1
0.307584125112943	0.117352672701386	0.568609320398988	0.171143095794939	-1
0.527311484999533	0.593813008977151	0.0235083737120014	0.393044664831002	-1
0.803195102906006	0.37986983317073	0.3667757963191	0.267270460473945	-1
0.702871798697945	0.137652365081806	0.485538666231246	0.00920534799437434	-1
0.200697525789838	0.170400708593959	0.585402273976623	0.113856487195498	-1
0.961631588176378	0.419472045409378	0.864935386015315	0.789469010403145	1
0.764385515557212	0.321606853450348	0.799219327204778	0.0778574374409899	-1
0.298399708814063	0.607384190836342	0.643155052314267	0.8373468495789	1
0.334610900960445	0.298434643230294	0.556043452025843	0.508636942342712	-1
0.808139524826803	0.0378754368886405	0.961467108830288	0.511487678880378	1
0.698091050667717	0.904061034446997	0.684651895228196	0.77091643379233	1
0.109887067082898	0.216205817826847	0.80034450317974	0.176257314453018	-1
0.601303139630023	0.76145978515838	0.428002522311029	0.306252835376021	-1
0.31519910577504	0.841955108780638	0.331077357480705	0.970240363606713	1
0.738416264874406	0.558167481702398	0.71982240643737	0.621999811964393	1
0.0742427102137846	0.578252982885715	0.181949817956632	0.492108994699926	-1
0.0500956392390783	0.0740552798488494	0.935284132536022	0.990497939285312	1
0.0656456805082293	0.581080922876282	0.327140483946732	0.0777173311082677	-1
0.580645904066063	0.825388831070811	0.615434123193065	0.556278217307771	1
0.535485048399526	0.384135389086225	0.928577129213732	0.647944174355679	1
0.958343414366983	0.753185427138831	0.990232605473519	0.495352413764913	1
0.136298657012848	0.595093308312101	0.739296740939619	0.943720823986332	1
0.287440162477612	0.759853958741004	0.60651015031382	0.848202786644343	1
0.368762641793442	0.000722510491073081	0.611432214299992	0.332844824255382	-1
0.870204818716832	0.0553298463320431	0.00484102862571589	0.65687279697385	-1
0.386685447392384	0.101131302646905	0.242767353007661	0.272594530216686	-1
0.7134991800656	0.212393663914483	0.183278940752214	0.0765994857306609	-1
0.790226827767672	0.797552932057158	0.542872138716103	0.94282344828563	1
0.216771130381563	0.550588738955142	0.536095988416204	0.203717251202356	-1
0.302758089266266	0.943412253094692	0.903150544673405	0.526127368855164	1
0.786978028164942	0.969129574139956	0.0621110708023842	0.464101825627573	-1
0.903537648952724	0.735023474696618	0.214703481517329	0.1048413710432	-1
0.380837250391313	0.63141949917032	0.899889198913112	0.540212312444616	1
0.0713837929500336	0.46611942791381	0.693729775602105	0.169037842149471	-1
0.135933433426903	0.967272523304061	0.666038534838801	0.979828207976105	1
0.283784332058278	0.999514355494114	0.446258392747591	0.285360716899994	-1
0.319594764542035	0.303660921844155	0.648027275083503	0.825867393877779	1
0.811390664416766	0.419553787952367	0.232325432801428	0.563445204057253	-1
0.798083490038341	0.0607866522783382	0.634387809586283	0.83421014917959	1
0.149601567475234	0.720606633080365	0.0742797329047953	0.174836330474228	-1
0.108528618505364	0.857501258272706	0.0528709005790198	0.105243293247206	-1
0.136949854039759	0.0597061683498907	0.194721229852416	0.328733695170406	-1
0.00216161022219197	0.0585754822224516	0.131057937921266	0.244877633492045	-1
0.0197986562197237	0.266046369562858	0.994134640052774	0.492080954157977	1
